|2022-01-08 15:39:37,049|	##ERROR##	테스트	 >> File "loggerTest.py", line 10, in loggerTest
|2022-01-11 20:39:16,091|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 326, in ExGeneralInfo
|2022-01-11 20:39:18,424|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 200, in ExGeneralInfo
|2022-01-11 20:39:18,424|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 203, in ExGeneralInfo
|2022-01-11 20:39:18,626|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 226, in ExGeneralInfo
|2022-01-11 20:39:18,627|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 169, in ExGeneralInfo
|2022-01-11 20:39:18,700|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 180, in ExGeneralInfo
|2022-01-11 20:39:18,700|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 155, in ExGeneralInfo
|2022-01-11 20:39:26,347|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 166, in ExGeneralInfo
|2022-01-11 20:39:26,347|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 113, in ExGeneralInfo
|2022-01-11 20:39:26,348|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 121, in ExGeneralInfo
|2022-01-11 20:39:26,348|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 146, in ExGeneralInfo
|2022-01-11 20:39:26,535|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 152, in ExGeneralInfo
|2022-01-11 22:03:35,495|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 197, in ExGeneralInfo
|2022-01-11 22:03:35,495|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 275, in ExGeneralInfo
|2022-01-11 22:03:36,028|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 326, in ExGeneralInfo
|2022-01-11 22:03:38,446|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 200, in ExGeneralInfo
|2022-01-11 22:03:38,446|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 203, in ExGeneralInfo
|2022-01-11 22:03:38,591|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 226, in ExGeneralInfo
|2022-01-11 22:03:38,592|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 169, in ExGeneralInfo
|2022-01-11 22:03:38,673|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 180, in ExGeneralInfo
|2022-01-11 22:03:38,674|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 155, in ExGeneralInfo
|2022-01-11 22:03:44,919|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 166, in ExGeneralInfo
|2022-01-11 22:03:44,919|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 113, in ExGeneralInfo
|2022-01-11 22:03:44,919|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 121, in ExGeneralInfo
|2022-01-11 22:03:44,919|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 146, in ExGeneralInfo
|2022-01-11 22:03:45,230|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 152, in ExGeneralInfo
|2022-01-11 22:12:57,038|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 197, in ExGeneralInfo
|2022-01-11 22:12:57,038|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 275, in ExGeneralInfo
|2022-01-11 22:12:57,667|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 326, in ExGeneralInfo
|2022-01-11 22:13:02,444|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 200, in ExGeneralInfo
|2022-01-11 22:13:02,444|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 203, in ExGeneralInfo
|2022-01-11 22:13:02,771|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 226, in ExGeneralInfo
|2022-01-11 22:13:02,772|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 169, in ExGeneralInfo
|2022-01-11 22:13:02,834|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 180, in ExGeneralInfo
|2022-01-11 22:13:02,834|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 155, in ExGeneralInfo
|2022-01-11 22:13:14,599|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 166, in ExGeneralInfo
|2022-01-11 22:13:14,599|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 113, in ExGeneralInfo
|2022-01-11 22:13:14,600|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 121, in ExGeneralInfo
|2022-01-11 22:13:14,600|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 146, in ExGeneralInfo
|2022-01-11 22:13:14,885|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 152, in ExGeneralInfo
|2022-01-11 22:13:14,887|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-11 22:13:14,888|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-11 22:13:14,888|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-11 22:13:14,888|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-11 22:13:14,888|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-11 22:14:30,139|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 197, in ExGeneralInfo
|2022-01-11 22:14:30,139|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 275, in ExGeneralInfo
|2022-01-11 22:14:30,746|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 326, in ExGeneralInfo
|2022-01-11 22:14:33,201|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 200, in ExGeneralInfo
|2022-01-11 22:14:33,201|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 203, in ExGeneralInfo
|2022-01-11 22:14:33,333|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 226, in ExGeneralInfo
|2022-01-11 22:14:33,333|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 169, in ExGeneralInfo
|2022-01-11 22:14:33,432|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 180, in ExGeneralInfo
|2022-01-11 22:14:33,432|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 155, in ExGeneralInfo
|2022-01-11 22:14:39,212|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 166, in ExGeneralInfo
|2022-01-11 22:14:39,212|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 113, in ExGeneralInfo
|2022-01-11 22:14:39,212|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 121, in ExGeneralInfo
|2022-01-11 22:14:39,212|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 146, in ExGeneralInfo
|2022-01-11 22:14:39,357|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 152, in ExGeneralInfo
|2022-01-11 22:14:39,359|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-11 22:14:39,359|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-11 22:14:39,360|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-11 22:14:39,360|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-11 22:14:39,360|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-11 23:17:31,087|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 197, in ExGeneralInfo
|2022-01-11 23:17:31,087|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 275, in ExGeneralInfo
|2022-01-11 23:17:31,427|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 326, in ExGeneralInfo
|2022-01-11 23:17:33,938|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 200, in ExGeneralInfo
|2022-01-11 23:17:33,938|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 203, in ExGeneralInfo
|2022-01-11 23:17:34,128|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 226, in ExGeneralInfo
|2022-01-11 23:17:34,128|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 169, in ExGeneralInfo
|2022-01-11 23:17:34,194|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 180, in ExGeneralInfo
|2022-01-11 23:17:34,194|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 155, in ExGeneralInfo
|2022-01-13 18:26:27,652|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 18:26:27,652|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 274, in ExGeneralInfo
|2022-01-13 18:26:28,161|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 325, in ExGeneralInfo
|2022-01-13 18:26:30,569|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 18:26:30,569|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 18:26:30,742|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 18:26:30,743|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 18:26:30,816|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 18:26:30,816|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 18:26:36,068|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 18:26:36,068|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 18:26:36,068|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 18:26:36,068|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 18:26:36,167|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 18:26:36,170|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 18:26:36,170|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 18:26:36,170|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 18:26:36,170|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 18:26:36,171|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 19:56:33,023|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 19:56:33,023|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 274, in ExGeneralInfo
|2022-01-13 19:56:33,332|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 325, in ExGeneralInfo
|2022-01-13 19:56:35,547|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 19:56:35,547|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 19:56:35,711|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 19:56:35,711|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 19:56:35,815|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 19:56:35,815|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 19:56:41,466|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 19:56:41,466|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 19:56:41,466|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 19:56:41,466|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 19:56:41,618|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 19:56:41,620|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 19:56:41,620|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 19:56:41,620|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 19:56:41,620|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 19:56:41,621|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 20:10:02,205|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 20:10:02,205|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 274, in ExGeneralInfo
|2022-01-13 20:10:02,563|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 325, in ExGeneralInfo
|2022-01-13 20:10:05,059|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 20:10:05,059|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 20:10:05,185|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 20:10:05,186|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 20:10:05,264|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 20:10:05,264|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 20:10:10,761|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 20:10:10,761|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 20:10:10,761|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 20:10:10,761|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 20:10:10,855|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 20:10:10,858|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 20:10:10,858|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 20:10:10,859|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 20:10:10,859|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 20:10:10,859|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 20:10:38,048|	##INFO##	IOST의 업비트 출금주소를 등록해주세요.	 >> File "TranferMoney.py", line 375, in TranferMoney
|2022-01-13 20:50:24,741|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 20:50:24,741|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 274, in ExGeneralInfo
|2022-01-13 20:50:25,227|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 325, in ExGeneralInfo
|2022-01-13 20:50:27,674|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 20:50:27,674|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 20:50:27,796|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 20:50:27,796|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 20:50:27,881|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 20:50:27,881|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 20:50:33,856|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 20:50:33,856|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 20:50:33,857|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 20:50:33,857|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 20:50:33,972|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 20:50:33,974|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 20:50:33,975|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 20:50:33,975|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 20:50:33,975|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 20:50:33,975|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 20:54:41,101|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 20:54:41,101|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-13 20:54:41,642|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-13 20:54:43,978|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 20:54:43,978|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 20:54:44,157|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 20:54:44,157|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 20:54:44,243|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 20:54:44,243|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 20:54:50,263|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 20:54:50,264|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 20:54:50,264|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 20:54:50,264|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 20:57:54,988|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 20:57:54,988|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-13 20:57:55,517|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-13 20:57:58,097|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 20:57:58,097|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 20:57:58,385|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 20:57:58,385|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 20:57:58,471|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 20:57:58,471|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 20:58:05,001|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 20:58:05,001|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
